time,latitude,longitude,pressure,temperature,salinity,depth,oxygen,chlorophyll
2025-03-11 05:49:55,8.983333333333333,68.0,1437.9,4.996,34.923,1437.9,25.760374,0.0792
2025-03-11 05:49:55,8.983333333333333,68.0,1463.0,4.827,34.91,1463.0,,
2025-03-11 05:49:55,8.983333333333333,68.0,1488.1,4.705,34.902,1488.1,,
2025-03-11 05:49:55,8.983333333333333,68.0,1513.2,4.591,34.895,1513.2,23.641916,0.0792
2025-03-11 05:49:55,8.983333333333333,68.0,1538.1,4.456,34.887,1538.1,,
2025-03-11 05:49:55,8.983333333333333,68.0,1562.8,4.306,34.878,1562.8,,
2025-03-11 05:49:55,8.983333333333333,68.0,1588.9,4.16,34.869,1588.9,,
2025-03-11 05:49:55,8.983333333333333,68.0,1613.1,4.06,34.863,1613.1,18.255913,0.072
2025-03-11 05:49:55,8.983333333333333,68.0,1638.0,3.938,34.855,1638.0,,
2025-03-11 05:49:55,8.983333333333333,68.0,1663.1,3.821,34.847,1663.1,,
2025-03-11 05:49:55,8.983333333333333,68.0,1688.0,3.732,34.841,1688.0,7.565546,0.0792
2025-03-11 05:49:55,8.983333333333333,68.0,1712.5,3.643,34.835,1712.5,,
2025-03-11 05:49:55,8.983333333333333,68.0,1737.6,3.554,34.828,1737.6,,
2025-03-11 05:49:55,8.983333333333333,68.0,1762.8,3.476,34.823,1762.8,,
2025-03-11 05:49:55,8.983333333333333,68.0,1787.9,3.408,34.819,1787.9,2.7514412,0.072
2025-03-11 05:49:55,8.983333333333333,68.0,1813.0,3.327,34.815,1813.0,,
2025-03-11 05:49:55,8.983333333333333,68.0,1837.8,3.266,34.812,1837.8,,
2025-03-11 05:49:55,8.983333333333333,68.0,1862.6,3.197,34.807,1862.6,1.637685,0.0648
2025-03-11 05:49:55,8.983333333333333,68.0,1887.8,3.141,34.806,1887.8,,
2025-03-11 05:49:55,8.983333333333333,68.0,1912.7,3.07,34.802,1912.7,,
2025-03-11 05:49:55,8.983333333333333,68.0,1938.4,2.977,34.796,1938.4,,
2025-03-11 05:49:55,8.983333333333333,68.0,1962.7,2.913,34.793,1962.7,1.092233,0.0792
2025-03-11 05:49:55,8.983333333333333,68.0,1983.8,2.859,34.789,1983.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,0.2,29.853,34.28,0.2,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1.0,29.851,34.284,1.0,196.27411,0.2448
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,2.1,29.863,34.277,2.1,195.97656,0.2376
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,2.9,29.863,34.277,2.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,3.8,29.864,34.277,3.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,4.7,29.864,34.278,4.7,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,5.6,29.863,34.279,5.6,196.53056,0.3024
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,6.6,29.862,34.278,6.6,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,7.9,29.863,34.278,7.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,9.4,29.864,34.278,9.4,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,10.4,29.864,34.278,10.4,197.19006,0.3384
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,15.6,29.863,34.277,15.6,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,25.9,29.726,34.355,25.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,34.9,29.475,34.721,34.9,197.874,0.4176
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,45.1,29.116,35.12,45.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,55.6,28.703,35.24,55.6,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,65.2,28.367,35.304,65.2,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,75.2,27.86,35.279,75.2,199.51173,0.54
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,85.1,27.334,35.387,85.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,95.2,26.633,35.566,95.2,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,105.5,25.561,35.531,105.5,197.99834,0.9288
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,115.3,24.115,35.449,115.3,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,125.4,22.576,35.306,125.4,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,135.2,22.216,35.464,135.2,193.42703,1.6776
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,145.1,21.444,35.36,145.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,155.1,20.871,35.36,155.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,165.4,20.612,35.514,165.4,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,175.7,19.845,35.495,175.7,187.07971,1.7064
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,185.8,18.504,35.29,185.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,195.4,17.926,35.395,195.4,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,212.8,16.33,35.236,212.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,237.4,14.961,35.172,237.4,184.10164,1.5264
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,263.1,14.176,35.183,263.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,287.8,13.62,35.18,287.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,312.6,13.301,35.223,312.6,183.11598,2.5488
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,338.6,12.856,35.203,338.6,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,362.4,12.599,35.223,362.4,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,387.8,12.363,35.223,387.8,181.73283,0.9936
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,413.0,12.172,35.24,413.0,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,438.0,11.909,35.234,438.0,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,462.7,11.688,35.236,462.7,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,488.1,11.589,35.247,488.1,176.84354,0.6768
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,512.9,11.449,35.258,512.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,537.4,11.284,35.265,537.4,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,562.5,11.175,35.275,562.5,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,588.0,11.047,35.283,588.0,173.43466,0.4752
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,612.9,10.928,35.292,612.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,637.7,10.678,35.274,637.7,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,663.7,10.385,35.244,663.7,168.01968,0.3888
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,687.7,10.288,35.252,687.7,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,712.6,10.217,35.271,712.6,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,737.6,10.111,35.272,737.6,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,762.9,10.071,35.294,762.9,155.52792,0.2952
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,788.1,9.885,35.283,788.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,813.0,9.702,35.279,813.0,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,837.8,9.539,35.276,837.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,862.9,9.294,35.265,862.9,79.33432,0.1656
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,888.0,9.154,35.271,888.0,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,913.4,9.043,35.266,913.4,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,937.9,8.868,35.258,937.9,44.75507,0.1152
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,962.9,8.692,35.249,962.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,988.0,8.441,35.225,988.0,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1013.1,8.222,35.208,1013.1,36.74277,0.108
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1037.8,8.024,35.187,1037.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1062.7,7.79,35.16,1062.7,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1088.1,7.557,35.135,1088.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1112.8,7.39,35.12,1112.8,32.645454,0.1008
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1137.6,7.18,35.097,1137.6,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1162.9,6.999,35.081,1162.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1188.1,6.787,35.059,1188.1,31.054491,0.0792
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1213.3,6.568,35.039,1213.3,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1237.9,6.375,35.02,1237.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1262.9,6.175,35.004,1262.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1287.8,6.005,34.994,1287.8,24.646751,0.0648
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1313.3,5.762,34.971,1313.3,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1337.8,5.564,34.955,1337.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1362.7,5.389,34.945,1362.7,21.523441,0.0648
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1388.2,5.256,34.939,1388.2,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1413.2,5.128,34.931,1413.2,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1437.8,4.999,34.923,1437.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1462.8,4.85,34.913,1462.8,18.973232,0.0648
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1488.2,4.706,34.903,1488.2,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1513.2,4.611,34.898,1513.2,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1538.2,4.486,34.89,1538.2,12.0359,0.072
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1563.3,4.337,34.88,1563.3,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1588.0,4.225,34.874,1588.0,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1613.1,4.121,34.868,1613.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1638.0,4.019,34.862,1638.0,6.2820587,0.0648
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1663.3,3.906,34.854,1663.3,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1687.5,3.816,34.848,1687.5,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1712.5,3.7,34.839,1712.5,3.340957,0.0648
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1737.6,3.598,34.832,1737.6,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1762.8,3.499,34.826,1762.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1788.0,3.403,34.822,1788.0,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1812.9,3.31,34.818,1812.9,2.5838652,0.0792
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1838.3,3.231,34.813,1838.3,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1863.1,3.161,34.808,1863.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1887.7,3.091,34.804,1887.7,1.381192,0.0648
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1913.1,3.01,34.799,1913.1,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1938.0,2.944,34.795,1938.0,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1962.9,2.872,34.79,1962.9,1.1906263,0.0936
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,1987.9,2.813,34.787,1987.9,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,2013.8,2.75,34.783,2013.8,,
2025-03-21 01:07:34,8.933333333333334,68.01666666666667,2025.8,2.728,34.785,2025.8,1.0238504,0.072
2025-03-30 20:14:32,8.8,68.11666666666666,0.1,30.04,34.436,0.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,0.8,30.056,34.425,0.8,196.46056,0.1512
2025-03-30 20:14:32,8.8,68.11666666666666,2.1,30.056,34.423,2.1,196.36658,0.144
2025-03-30 20:14:32,8.8,68.11666666666666,3.0,30.055,34.424,3.0,,
2025-03-30 20:14:32,8.8,68.11666666666666,3.9,30.052,34.425,3.9,,
2025-03-30 20:14:32,8.8,68.11666666666666,5.1,30.05,34.427,5.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,6.2,30.055,34.429,6.2,196.40114,0.1944
2025-03-30 20:14:32,8.8,68.11666666666666,6.9,30.056,34.429,6.9,,
2025-03-30 20:14:32,8.8,68.11666666666666,7.7,30.061,34.428,7.7,,
2025-03-30 20:14:32,8.8,68.11666666666666,8.9,30.062,34.426,8.9,,
2025-03-30 20:14:32,8.8,68.11666666666666,10.1,30.063,34.427,10.1,196.83182,0.252
2025-03-30 20:14:32,8.8,68.11666666666666,15.4,30.064,34.427,15.4,,
2025-03-30 20:14:32,8.8,68.11666666666666,26.3,30.022,34.419,26.3,,
2025-03-30 20:14:32,8.8,68.11666666666666,35.3,29.74,34.862,35.3,,
2025-03-30 20:14:32,8.8,68.11666666666666,45.6,29.432,35.13,45.6,199.2613,0.36
2025-03-30 20:14:32,8.8,68.11666666666666,56.0,29.013,35.187,56.0,,
2025-03-30 20:14:32,8.8,68.11666666666666,65.1,28.739,35.328,65.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,75.2,28.336,35.384,75.2,201.10918,0.4392
2025-03-30 20:14:32,8.8,68.11666666666666,85.1,27.38,35.341,85.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,95.4,26.535,35.559,95.4,,
2025-03-30 20:14:32,8.8,68.11666666666666,105.6,24.505,35.378,105.6,199.72284,0.6552
2025-03-30 20:14:32,8.8,68.11666666666666,114.8,22.565,35.301,114.8,,
2025-03-30 20:14:32,8.8,68.11666666666666,125.1,21.546,35.292,125.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,135.5,21.136,35.372,135.5,,
2025-03-30 20:14:32,8.8,68.11666666666666,145.7,20.402,35.405,145.7,195.09947,1.6416
2025-03-30 20:14:32,8.8,68.11666666666666,155.7,19.777,35.37,155.7,,
2025-03-30 20:14:32,8.8,68.11666666666666,165.9,18.932,35.322,165.9,,
2025-03-30 20:14:32,8.8,68.11666666666666,175.7,18.164,35.278,175.7,187.41695,1.9872
2025-03-30 20:14:32,8.8,68.11666666666666,185.3,17.41,35.215,185.3,,
2025-03-30 20:14:32,8.8,68.11666666666666,195.5,16.544,35.154,195.5,,
2025-03-30 20:14:32,8.8,68.11666666666666,212.3,15.508,35.168,212.3,,
2025-03-30 20:14:32,8.8,68.11666666666666,237.9,14.752,35.172,237.9,182.69058,1.764
2025-03-30 20:14:32,8.8,68.11666666666666,262.6,14.192,35.216,262.6,,
2025-03-30 20:14:32,8.8,68.11666666666666,287.4,13.585,35.202,287.4,,
2025-03-30 20:14:32,8.8,68.11666666666666,312.5,13.289,35.193,312.5,180.95595,1.2456
2025-03-30 20:14:32,8.8,68.11666666666666,337.5,13.129,35.215,337.5,,
2025-03-30 20:14:32,8.8,68.11666666666666,362.5,12.8,35.221,362.5,,
2025-03-30 20:14:32,8.8,68.11666666666666,388.4,12.576,35.249,388.4,,
2025-03-30 20:14:32,8.8,68.11666666666666,413.0,12.214,35.246,413.0,180.54878,1.1016
2025-03-30 20:14:32,8.8,68.11666666666666,437.6,11.842,35.235,437.6,,
2025-03-30 20:14:32,8.8,68.11666666666666,462.7,11.618,35.24,462.7,,
2025-03-30 20:14:32,8.8,68.11666666666666,488.0,11.468,35.244,488.0,181.09927,0.9864
2025-03-30 20:14:32,8.8,68.11666666666666,513.1,11.346,35.257,513.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,538.0,11.222,35.27,538.0,,
2025-03-30 20:14:32,8.8,68.11666666666666,563.1,11.085,35.275,563.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,588.0,10.984,35.288,588.0,178.84232,0.7416
2025-03-30 20:14:32,8.8,68.11666666666666,613.0,10.772,35.277,613.0,,
2025-03-30 20:14:32,8.8,68.11666666666666,637.8,10.542,35.267,637.8,,
2025-03-30 20:14:32,8.8,68.11666666666666,662.4,10.433,35.282,662.4,176.5972,0.7632
2025-03-30 20:14:32,8.8,68.11666666666666,687.9,10.294,35.283,687.9,,
2025-03-30 20:14:32,8.8,68.11666666666666,713.3,10.193,35.288,713.3,,
2025-03-30 20:14:32,8.8,68.11666666666666,737.8,10.127,35.309,737.8,,
2025-03-30 20:14:32,8.8,68.11666666666666,762.6,9.938,35.296,762.6,168.01187,0.612
2025-03-30 20:14:32,8.8,68.11666666666666,787.7,9.742,35.277,787.7,,
2025-03-30 20:14:32,8.8,68.11666666666666,812.8,9.613,35.268,812.8,,
2025-03-30 20:14:32,8.8,68.11666666666666,838.0,9.464,35.262,838.0,158.7809,0.3456
2025-03-30 20:14:32,8.8,68.11666666666666,863.0,9.375,35.277,863.0,,
2025-03-30 20:14:32,8.8,68.11666666666666,888.2,9.188,35.272,888.2,,
2025-03-30 20:14:32,8.8,68.11666666666666,913.1,9.051,35.272,913.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,938.6,8.804,35.259,938.6,144.92891,0.2736
2025-03-30 20:14:32,8.8,68.11666666666666,962.8,8.582,35.239,962.8,,
2025-03-30 20:14:32,8.8,68.11666666666666,987.4,8.377,35.217,987.4,,
2025-03-30 20:14:32,8.8,68.11666666666666,1012.4,8.184,35.202,1012.4,110.58303,0.2376
2025-03-30 20:14:32,8.8,68.11666666666666,1037.7,8.013,35.186,1037.7,,
2025-03-30 20:14:32,8.8,68.11666666666666,1062.9,7.821,35.165,1062.9,,
2025-03-30 20:14:32,8.8,68.11666666666666,1088.1,7.591,35.143,1088.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,1113.0,7.341,35.113,1113.0,58.603275,0.1656
2025-03-30 20:14:32,8.8,68.11666666666666,1137.7,7.092,35.086,1137.7,,
2025-03-30 20:14:32,8.8,68.11666666666666,1162.5,6.872,35.065,1162.5,,
2025-03-30 20:14:32,8.8,68.11666666666666,1187.6,6.704,35.054,1187.6,44.04837,0.1152
2025-03-30 20:14:32,8.8,68.11666666666666,1213.4,6.485,35.032,1213.4,,
2025-03-30 20:14:32,8.8,68.11666666666666,1237.8,6.346,35.02,1237.8,,
2025-03-30 20:14:32,8.8,68.11666666666666,1262.6,6.227,35.01,1262.6,,
2025-03-30 20:14:32,8.8,68.11666666666666,1287.9,6.036,34.991,1287.9,35.633034,0.0936
2025-03-30 20:14:32,8.8,68.11666666666666,1313.1,5.91,34.984,1313.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,1337.8,5.79,34.977,1337.8,,
2025-03-30 20:14:32,8.8,68.11666666666666,1362.9,5.593,34.96,1362.9,33.498463,0.0936
2025-03-30 20:14:32,8.8,68.11666666666666,1388.3,5.412,34.948,1388.3,,
2025-03-30 20:14:32,8.8,68.11666666666666,1412.9,5.263,34.94,1412.9,,
2025-03-30 20:14:32,8.8,68.11666666666666,1437.7,5.116,34.933,1437.7,,
2025-03-30 20:14:32,8.8,68.11666666666666,1463.1,4.953,34.922,1463.1,26.246794,0.0864
2025-03-30 20:14:32,8.8,68.11666666666666,1488.1,4.82,34.916,1488.1,,
2025-03-30 20:14:32,8.8,68.11666666666666,1513.7,4.713,34.912,1513.7,,
2025-03-30 20:14:32,8.8,68.11666666666666,1537.8,4.607,34.904,1537.8,23.385046,0.0648
2025-03-30 20:14:32,8.8,68.11666666666666,1562.8,4.456,34.891,1562.8,,
2025-03-30 20:14:32,8.8,68.11666666666666,1587.8,4.306,34.883,1587.8,,
2025-03-30 20:14:32,8.8,68.11666666666666,1612.8,4.21,34.877,1612.8,,
